id,DC025,DC205,DC206,DC208,DC209,DC210,DC211,DC212,DC213,DC215,DC230a,DC230b,DC232,DC235,DC237,DC237a,DC237f,DC244,DC246,DC270a,DC109,DC201
14525,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1,31.0,Layak Minum
14526,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4,11.0,Layak Minum
14527,2,16.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,12.0,Layak Minum
14528,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3,11.0,Layak Minum
14529,2,31.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,31.0,Layak Minum
14531,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,11.0,Layak Minum
14533,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
14534,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4,11.0,Layak Minum
14535,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
14536,1,31.0,1.0,1.0,0.0,1.0,0.0,0.0,33.0,32.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,31.0,Layak Minum
14537,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,32.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2,11.0,Tidak Layak Minum
14539,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
14540,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,32.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
14542,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,4,11.0,Layak Minum
14543,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
14545,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,32.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,4,11.0,Layak Minum
14546,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2,11.0,Layak Minum
14547,1,16.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,3,12.0,Layak Minum
14550,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
14552,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,4,11.0,Layak Minum
14553,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,11.0,Layak Minum
14554,1,16.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,32.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1,12.0,Layak Minum
14555,1,31.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,31.0,Layak Minum
14556,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
14557,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
14558,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3,11.0,Layak Minum
14559,1,16.0,1.0,1.0,1.0,1.0,0.0,0.0,34.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,12.0,Layak Minum
14560,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,34.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
14563,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3,11.0,Layak Minum
14567,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,11.0,Layak Minum
14569,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
14570,1,31.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1,33.0,Layak Minum
14571,1,31.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,51.0,Layak Minum
14572,1,31.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,31.0,Layak Minum
14573,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,5,11.0,Layak Minum
14574,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
14575,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3,11.0,Layak Minum
14579,1,16.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2,12.0,Layak Minum
14580,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4,11.0,Layak Minum
14581,2,31.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,31.0,Layak Minum
14583,2,12.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
14584,2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,31.0,Layak Minum
14585,2,16.0,1.0,1.0,1.0,1.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,12.0,Layak Minum
14586,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Tidak Layak Minum
14587,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4,11.0,Layak Minum
14588,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,35.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Tidak Layak Minum
14589,2,12.0,1.0,1.0,0.0,1.0,0.0,0.0,33.0,33.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
14591,2,16.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5,12.0,Layak Minum
14592,2,31.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,31.0,Tidak Layak Minum
14593,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2,11.0,Layak Minum
14594,2,12.0,1.0,1.0,0.0,1.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
14596,2,12.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
14597,2,12.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3,11.0,Layak Minum
14601,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,5,11.0,Layak Minum
14602,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,21.0,Layak Minum
14603,2,31.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,31.0,Tidak Layak Minum
14607,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Layak Minum
14608,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1,11.0,Tidak Layak Minum
14609,2,12.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
14611,2,12.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,11.0,Layak Minum
14612,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3,11.0,Layak Minum
14613,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,11.0,Layak Minum
14616,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
14618,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,4,11.0,Layak Minum
14620,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,5,11.0,Layak Minum
14622,2,12.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2,11.0,Layak Minum
14623,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
14625,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,32.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3,11.0,Layak Minum
14626,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,4,11.0,Layak Minum
14627,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,33.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1,21.0,Layak Minum
14628,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,11.0,Layak Minum
14629,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
14630,1,16.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,12.0,Layak Minum
14632,1,31.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,31.0,Layak Minum
14633,1,16.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,12.0,Layak Minum
14634,1,16.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,12.0,Layak Minum
14635,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,33.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
14637,1,16.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,3,12.0,Layak Minum
14638,1,31.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1,31.0,Layak Minum
14641,1,31.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1,31.0,Layak Minum
14642,1,31.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,31.0,Layak Minum
14643,1,31.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2,31.0,Layak Minum
14645,1,16.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,12.0,Layak Minum
14646,1,16.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,12.0,Layak Minum
14647,1,17.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,33.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1,21.0,Layak Minum
14648,1,16.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,32.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1,12.0,Layak Minum
14649,1,31.0,1.0,1.0,1.0,0.0,1.0,0.0,34.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,31.0,Layak Minum
14650,1,31.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,31.0,Layak Minum
14652,1,16.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4,12.0,Layak Minum
14654,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,11.0,Layak Minum
14655,1,31.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,31.0,Layak Minum
14656,1,31.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,31.0,Layak Minum
14658,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Layak Minum
14659,1,17.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,34.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,21.0,Layak Minum
14661,1,16.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1,12.0,Layak Minum
14663,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3,11.0,Layak Minum
14664,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
14666,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,11.0,Layak Minum
14669,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
14670,1,17.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,21.0,Layak Minum
14671,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
14672,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,11.0,Layak Minum
14675,1,31.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
14677,1,31.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,33.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,31.0,Layak Minum
14680,2,17.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,33.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3,21.0,Layak Minum
14681,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5,11.0,Layak Minum
14683,2,12.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1,11.0,Tidak Layak Minum
14684,2,12.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,33.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1,11.0,Tidak Layak Minum
14685,2,17.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2,21.0,Layak Minum
14686,2,17.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,32.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1,21.0,Layak Minum
14687,2,31.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,51.0,Tidak Layak Minum
14688,2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1,31.0,Layak Minum
14690,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,21.0,Tidak Layak Minum
14692,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,11.0,Layak Minum
14693,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1,21.0,Layak Minum
14697,2,16.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,12.0,Layak Minum
14698,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Layak Minum
14700,2,16.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,12.0,Layak Minum
14701,2,12.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
14702,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,11.0,Layak Minum
14703,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,11.0,Layak Minum
14704,2,16.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,12.0,Layak Minum
14705,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,11.0,Layak Minum
14709,2,31.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,51.0,Layak Minum
14711,2,31.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1,33.0,Layak Minum
14712,2,12.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,11.0,Layak Minum
14714,2,31.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,33.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,33.0,Layak Minum
14715,2,31.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,51.0,Layak Minum
14716,2,17.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,21.0,Layak Minum
14717,2,16.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,12.0,Layak Minum
14718,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,22.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,11.0,Layak Minum
14720,2,17.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1,21.0,Layak Minum
14721,2,31.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1,33.0,Layak Minum
14722,2,31.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,33.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,33.0,Layak Minum
14723,2,17.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,33.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2,21.0,Layak Minum
14724,2,31.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,33.0,Layak Minum
14726,2,31.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,33.0,Layak Minum
14728,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1,11.0,Layak Minum
14729,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Tidak Layak Minum
14730,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Tidak Layak Minum
14731,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,21.0,Tidak Layak Minum
14732,2,17.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,34.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1,21.0,Tidak Layak Minum
14733,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
14734,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Tidak Layak Minum
14736,2,31.0,1.0,0.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,31.0,Layak Minum
14737,2,12.0,1.0,1.0,0.0,1.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4,11.0,Layak Minum
14739,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,11.0,Layak Minum
14740,2,17.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,21.0,Layak Minum
14741,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
14742,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,11.0,Layak Minum
14745,2,12.0,1.0,1.0,1.0,1.0,0.0,0.0,34.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
14747,2,12.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
14748,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
