DC024,DC025,DC205,DC206,DC207,DC208,DC209,DC210,DC211,DC212,DC213,DC214,DC215,DC216,DC217,DC219,DC220,DC226,DC230a,DC230b,DC232,DC232b,DC235,DC237,DC237a,DC237b,DC237c,DC237d,DC237e,DC237f,DC241,DC242,DC244,DC246,DC252,DC270a,DC109,DC142a,DC201
32,1,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,35.0,33.0,2.0,2,1,38.0,8.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,11.0,48.0,1.0
32,1,31.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,33.0,2.0,4,1,44.0,8.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,31.0,50.0,1.0
32,1,16.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,34.0,35.0,32.0,2.0,4,1,60.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,12.0,98.0,1.0
32,1,16.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,33.0,4.0,4,1,61.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,12.0,120.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,34.0,33.0,3.0,4,1,39.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,120.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,3.0,2,1,36.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4,11.0,100.0,1.0
32,1,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,33.0,3.0,4,1,48.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,12.0,60.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,33.0,3.0,2,1,34.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,11.0,95.0,1.0
32,1,12.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,34.0,34.0,33.0,2.0,2,1,36.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,11.0,65.0,1.0
32,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,35.0,32.0,2.0,4,1,53.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,11.0,60.0,1.0
32,1,16.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,34.0,35.0,33.0,2.0,4,1,56.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,12.0,105.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,33.0,3.0,4,1,45.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,11.0,150.0,1.0
32,1,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,35.0,33.0,2.0,2,1,56.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,12.0,72.0,1.0
32,1,16.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,32.0,3.0,4,1,47.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,12.0,54.0,1.0
32,1,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,35.0,32.0,2.0,4,1,44.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,11.0,12.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,4.0,2,1,59.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,11.0,100.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,33.0,3.0,4,1,49.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,108.0,1.0
32,1,16.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,34.0,35.0,33.0,1.0,2,1,28.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1,12.0,20.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,2.0,4,1,40.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,11.0,66.0,1.0
32,1,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,34.0,32.0,4.0,4,1,51.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2,11.0,48.0,1.0
32,1,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,34.0,33.0,2.0,4,1,59.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,31.0,54.0,1.0
32,1,16.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,33.0,2.0,2,1,60.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,12.0,72.0,1.0
32,1,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,34.0,33.0,2.0,4,1,44.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,31.0,50.0,1.0
32,1,31.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,1.0,2,1,34.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,31.0,20.0,1.0
32,1,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,35.0,33.0,1.0,4,1,43.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,12.0,20.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,35.0,3.0,2,1,38.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,11.0,132.0,1.0
32,2,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,35.0,33.0,2.0,3,2,62.0,8.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2,31.0,40.0,0.0
32,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,34.0,35.0,32.0,3.0,4,1,56.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,11.0,100.0,1.0
32,2,31.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,34.0,32.0,2.0,2,1,55.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,31.0,45.0,0.0
32,2,16.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,34.0,32.0,3.0,4,1,37.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3,12.0,64.0,0.0
32,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,33.0,2.0,5,1,40.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,60.0,1.0
32,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,33.0,3.0,4,1,44.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5,11.0,54.0,1.0
32,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,35.0,35.0,1.0,2,1,39.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,11.0,36.0,1.0
32,2,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,32.0,2.0,3,2,57.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,11.0,90.0,1.0
32,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,4.0,4,1,53.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5,11.0,120.0,1.0
32,2,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,34.0,2.0,4,1,34.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5,11.0,60.0,1.0
32,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,2.0,4,1,43.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,11.0,60.0,1.0
32,2,12.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,34.0,33.0,2.0,4,1,41.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,11.0,42.0,1.0
32,2,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,23.0,32.0,1.0,2,1,41.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,12.0,45.0,1.0
32,2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,32.0,2.0,2,1,24.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,31.0,50.0,0.0
32,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,35.0,32.0,1.0,2,1,26.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,3,11.0,21.0,1.0
32,1,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,35.0,32.0,1.0,3,2,51.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,21.0,32.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,5.0,4,1,59.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4,11.0,180.0,1.0
32,1,16.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,32.0,3.0,4,1,51.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,12.0,60.0,1.0
32,1,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,33.0,34.0,33.0,4.0,5,1,20.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,12.0,90.0,1.0
32,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,2.0,2,1,38.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4,11.0,72.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,33.0,3.0,5,2,23.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,11.0,60.0,1.0
32,1,31.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,33.0,3.0,4,1,59.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,31.0,110.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,34.0,34.0,3.0,5,1,19.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,60.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,33.0,1.0,1,2,67.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,11.0,35.0,1.0
32,1,16.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,23.0,33.0,2.0,5,1,64.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1,12.0,30.0,0.0
32,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,31.0,35.0,32.0,3.0,4,2,70.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2,11.0,60.0,1.0
32,1,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,34.0,32.0,1.0,1,1,67.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,21.0,40.0,1.0
32,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,34.0,32.0,1.0,4,1,56.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,11.0,30.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,34.0,35.0,33.0,4.0,4,2,59.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,202.0,1.0
32,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,3.0,4,1,45.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4,11.0,116.0,1.0
32,1,16.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,2.0,2,1,34.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,12.0,35.0,1.0
32,1,16.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,32.0,2.0,4,1,45.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,12.0,56.0,1.0
32,1,16.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,33.0,2.0,2,1,34.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,12.0,90.0,1.0
32,1,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,34.0,32.0,1.0,2,1,27.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1,21.0,12.0,1.0
32,1,31.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,33.0,4.0,4,1,67.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,31.0,120.0,1.0
32,1,16.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,35.0,33.0,2.0,4,1,47.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,12.0,60.0,1.0
32,1,16.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,34.0,33.0,5.0,4,1,69.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,2,12.0,100.0,1.0
32,1,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,23.0,33.0,3.0,4,1,42.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,21.0,78.0,0.0
32,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,33.0,2.0,2,2,58.0,8.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,11.0,70.0,1.0
32,1,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,31.0,33.0,1.0,2,1,80.0,8.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,11.0,60.0,1.0
32,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,33.0,3.0,2,1,65.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4,11.0,90.0,1.0
32,1,16.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,31.0,32.0,2.0,2,1,60.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,12.0,60.0,1.0
32,1,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,23.0,33.0,3.0,4,1,45.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,12.0,72.0,1.0
32,1,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,35.0,33.0,2.0,2,1,40.0,8.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,12.0,42.0,1.0
32,1,31.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,33.0,35.0,33.0,3.0,4,1,55.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,31.0,54.0,1.0
32,1,12.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,23.0,34.0,3.0,2,1,28.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4,11.0,240.0,1.0
32,1,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,23.0,32.0,1.0,2,1,30.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,12.0,42.0,0.0
32,1,16.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,33.0,2.0,4,1,40.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,12.0,220.0,1.0
32,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,32.0,3.0,4,1,53.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5,11.0,300.0,1.0
32,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,32.0,2.0,2,1,35.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,11.0,80.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,34.0,33.0,2.0,4,2,62.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,11.0,56.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,32.0,2.0,3,2,67.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,3,11.0,60.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,33.0,1.0,2,1,32.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,11.0,100.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,23.0,32.0,4.0,4,1,46.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,11.0,50.0,1.0
32,1,16.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,34.0,32.0,3.0,4,1,46.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,12.0,100.0,1.0
32,1,16.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,23.0,32.0,3.0,2,1,49.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,12.0,120.0,1.0
32,1,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,34.0,33.0,1.0,2,1,39.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,11.0,59.0,1.0
32,1,17.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,34.0,32.0,1.0,4,2,62.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21.0,37.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,32.0,1.0,4,1,49.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,11.0,21.0,1.0
32,1,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,23.0,32.0,3.0,2,1,50.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,11.0,42.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,34.0,32.0,4.0,4,1,39.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5,11.0,170.0,1.0
32,1,12.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,34.0,32.0,3.0,3,2,45.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1,11.0,15.0,0.0
32,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,33.0,3.0,4,1,49.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5,11.0,99.0,0.0
32,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,33.0,4.0,5,1,57.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5,11.0,135.0,1.0
32,1,12.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,35.0,32.0,1.0,5,1,48.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2,11.0,15.0,0.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,34.0,34.0,31.0,3.0,4,1,64.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,11.0,70.0,1.0
32,1,16.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,32.0,1.0,2,1,57.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,12.0,18.0,1.0
32,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,32.0,4.0,4,2,64.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,122.0,1.0
