id,DC024,DC025,DC205,DC206,DC207,DC208,DC209,DC210,DC211,DC212,DC213,DC214,DC215,DC216,DC217,DC219,DC220,DC226,DC230a,DC230b,DC232,DC232b,DC235,DC237,DC237a,DC237b,DC237c,DC237d,DC237e,DC237f,DC241,DC242,DC244,DC246,DC252,DC270a,DC109,DC142a,DC201
8229,16,1,12,1,1,1,1,0,1,0,21,35,32,3,4,1,51,2,1,0,1,0,NA,1,1,0,0,0,0,1,1,1,0,1,1,3,11,60,Layak Minum
8230,16,1,17,1,0,1,1,0,1,0,21,36,31,2,4,1,51,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,1,1,1,21,24,Layak Minum
8231,16,1,12,1,1,1,1,0,1,0,33,35,31,2,4,1,52,2,1,1,1,0,3,1,1,0,0,0,0,0,1,1,0,0,4,3,11,60,Tidak Layak Minum
8232,16,1,12,1,0,1,1,1,1,0,35,36,31,3,4,1,26,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,1,4,2,11,120,Layak Minum
8233,16,1,12,1,0,0,0,0,1,0,33,35,33,1,1,1,21,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,3,11,21,Layak Minum
8234,16,1,12,1,0,1,1,0,1,1,33,35,35,2,2,1,33,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,5,11,120,Layak Minum
8235,16,1,12,1,0,1,1,0,1,0,35,35,31,1,4,2,41,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,1,2,11,24,Layak Minum
8236,16,1,12,1,0,1,1,0,1,1,35,24,35,3,4,1,51,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,1,1,4,11,75,Layak Minum
8237,16,1,12,1,0,1,1,0,0,0,34,35,33,2,1,1,71,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,0,2,11,48,Layak Minum
8238,16,1,12,1,1,1,1,1,1,1,33,35,31,3,4,1,36,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,5,11,180,Layak Minum
8239,16,1,12,1,0,1,1,0,1,0,35,35,31,1,4,1,37,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,3,11,32,Layak Minum
8240,16,1,12,1,0,1,1,0,1,0,35,36,31,1,2,1,44,2,1,1,1,0,NA,1,0,0,0,0,0,1,1,1,0,0,0,2,11,28,Layak Minum
8241,16,1,12,1,1,1,1,1,1,0,33,35,33,3,4,1,62,2,1,1,0,0,NA,1,1,0,0,0,0,0,1,1,0,1,0,5,11,196,Layak Minum
8242,16,1,12,1,0,1,1,1,0,0,33,35,33,2,4,1,76,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,1,4,4,11,54,Layak Minum
8243,16,1,12,1,0,1,1,1,1,0,33,35,31,2,4,1,47,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,1,4,11,48,Layak Minum
8244,16,1,12,1,1,1,1,0,1,0,34,36,33,1,4,1,37,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,2,11,45,Layak Minum
8245,16,1,12,1,0,1,1,0,0,0,36,35,33,1,4,1,39,5,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,1,11,50,Layak Minum
8246,16,1,12,1,1,1,1,0,1,0,33,35,33,3,4,1,66,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,5,11,48,Layak Minum
8247,16,1,12,1,1,1,1,0,1,1,33,35,31,2,3,1,48,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,4,5,11,60,Layak Minum
8248,16,1,12,1,1,1,1,0,1,1,33,35,33,2,5,1,37,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,5,11,96,Layak Minum
8249,16,1,12,1,1,1,1,0,0,0,35,35,31,1,4,2,50,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,4,1,11,24,Layak Minum
8250,16,1,12,1,1,1,0,0,0,0,35,36,31,2,4,1,49,8,2,0,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,4,1,11,48,Layak Minum
8251,16,1,12,1,0,1,1,0,1,0,21,36,31,2,4,1,54,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,1,1,1,11,72,Layak Minum
8252,16,1,12,1,1,1,1,0,1,0,33,35,35,2,2,1,46,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,0,4,11,90,Layak Minum
8253,16,1,12,1,0,1,1,0,1,0,35,35,31,1,2,1,32,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,2,2,11,24,Layak Minum
8254,16,1,12,1,0,0,0,0,0,0,33,35,31,1,1,2,21,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,2,11,27,Layak Minum
8255,16,1,17,1,0,1,0,0,0,0,33,35,33,1,1,2,19,95,3,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,2,21,60,Layak Minum
8256,16,1,12,1,0,1,0,0,0,0,33,35,33,1,5,2,18,95,1,1,1,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,2,11,24,Layak Minum
8257,16,1,12,1,0,1,1,0,1,0,33,35,34,3,2,1,47,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,4,5,11,72,Layak Minum
8258,16,1,12,1,0,1,1,0,1,1,33,35,33,3,4,1,39,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,4,11,60,Layak Minum
8259,16,1,12,1,0,1,1,0,1,0,35,35,31,1,2,1,38,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,2,11,32,Layak Minum
8260,16,1,12,1,1,1,1,0,1,0,33,35,33,2,4,1,48,2,1,1,0,0,NA,1,1,0,0,0,0,0,1,1,0,1,1,4,11,63,Layak Minum
8261,16,1,12,1,1,1,1,0,1,0,33,35,32,2,2,1,40,2,1,1,1,0,NA,1,1,0,1,0,0,1,1,1,0,1,1,4,11,92,Layak Minum
8262,16,1,12,1,0,1,1,0,1,0,33,32,33,3,2,1,76,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,1,4,4,11,80,Layak Minum
8263,16,1,12,1,1,1,1,0,1,0,33,35,33,3,4,1,56,5,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,3,11,108,Layak Minum
8264,16,1,12,1,0,1,1,0,1,0,35,35,33,4,4,1,52,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,3,11,276,Layak Minum
8265,16,1,12,1,0,1,0,0,1,0,35,35,31,3,4,2,48,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,4,2,11,54,Layak Minum
8266,16,1,12,1,1,1,1,1,1,0,33,35,33,3,4,1,69,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,1,3,4,11,150,Layak Minum
8267,16,1,12,1,0,1,1,0,1,0,33,35,33,2,4,1,54,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,4,11,45,Layak Minum
8268,16,1,12,1,0,1,1,0,1,0,35,35,32,1,2,1,35,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,1,1,2,11,40,Layak Minum
8269,16,1,12,1,1,1,1,0,1,0,33,35,31,4,4,1,50,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,3,4,11,72,Layak Minum
8270,16,1,12,1,1,1,1,0,0,0,34,35,33,2,2,2,66,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,4,2,11,54,Layak Minum
8271,16,1,12,1,0,1,1,0,1,0,33,35,33,1,4,1,53,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,3,11,96,Layak Minum
8272,16,1,12,1,0,1,1,1,1,0,33,35,33,2,1,1,49,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,4,11,54,Layak Minum
8273,16,1,12,1,0,1,1,1,1,0,33,35,31,2,4,1,43,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,1,1,4,11,30,Layak Minum
8274,16,1,12,1,1,1,1,1,0,0,33,35,31,3,4,1,49,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,0,3,11,72,Layak Minum
8275,16,1,12,1,0,1,1,1,1,0,33,35,35,3,4,1,55,2,3,NA,NA,NA,NA,1,1,0,0,0,0,0,1,1,0,0,0,5,11,200,Layak Minum
8276,16,1,12,1,0,1,1,0,1,1,33,35,31,2,2,1,37,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,4,5,11,60,Layak Minum
8277,16,1,12,1,0,1,1,0,1,0,34,35,31,2,2,1,33,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,3,11,80,Layak Minum
8278,16,1,12,1,0,1,1,0,1,0,33,35,33,2,2,1,52,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,3,11,56,Layak Minum
8279,16,1,12,1,0,1,1,0,1,NA,33,34,32,1,1,2,30,2,4,NA,NA,NA,NA,1,1,0,0,0,0,0,1,1,0,0,4,4,11,32,Layak Minum
8280,16,1,12,1,1,0,1,1,0,0,33,35,33,2,2,1,43,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,1,2,11,21,Layak Minum
8281,16,1,12,1,1,1,1,0,1,0,35,36,31,1,2,1,36,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,1,1,11,35,Layak Minum
8282,16,1,12,1,1,1,1,1,1,0,33,35,31,2,2,1,43,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,4,11,48,Layak Minum
8283,16,1,12,1,0,1,1,0,0,0,35,36,31,2,4,2,60,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,11,42,Layak Minum
8285,16,1,17,1,0,1,1,0,0,0,35,36,31,1,4,1,44,2,2,1,1,0,3,0,0,0,0,0,0,0,1,1,0,0,4,1,21,27,Layak Minum
8286,16,1,12,1,0,1,1,0,1,1,33,35,33,4,4,1,39,2,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,11,77,Layak Minum
8287,16,1,21,1,0,1,1,0,1,0,35,36,31,2,5,1,52,2,3,NA,NA,NA,3,1,1,0,0,0,0,0,1,1,0,0,1,1,41,63,Layak Minum
8288,16,1,12,1,0,1,1,1,1,0,33,32,32,3,4,1,56,2,1,1,1,0,NA,1,0,0,0,1,0,0,1,1,0,1,0,4,11,54,Layak Minum
8289,16,1,12,1,0,1,1,0,1,0,35,34,31,2,2,1,66,2,1,1,1,0,2,1,1,0,0,0,0,1,1,1,0,0,3,1,11,58,Tidak Layak Minum
8291,16,1,12,1,0,1,1,1,1,0,35,35,31,3,4,1,53,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,3,11,48,Layak Minum
8293,16,1,12,1,0,1,1,0,1,1,33,35,33,3,2,1,57,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,0,5,11,90,Layak Minum
8294,16,1,12,1,0,1,0,0,1,0,35,34,31,1,2,1,34,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,1,1,11,24,Layak Minum
8295,16,1,12,1,0,1,0,0,0,0,35,34,32,1,2,1,28,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,11,18,Layak Minum
8296,16,1,12,1,0,1,1,0,1,0,35,32,31,1,2,1,29,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,1,2,11,35,Layak Minum
8297,16,1,12,1,0,1,0,0,0,0,35,34,32,1,2,1,27,2,1,1,1,0,3,0,0,0,0,0,0,0,1,1,0,0,1,1,11,18,Layak Minum
8298,16,1,12,1,0,1,1,0,1,0,35,35,32,2,4,1,47,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,2,11,35,Layak Minum
8300,16,1,12,1,0,1,0,1,1,0,35,35,32,1,2,1,33,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,1,1,11,24,Layak Minum
8301,16,1,12,1,0,1,1,1,1,0,35,34,32,1,2,1,28,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,3,3,11,25,Layak Minum
8303,16,1,12,1,0,1,1,0,1,0,33,35,31,1,4,1,40,2,2,1,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,2,11,35,Layak Minum
8304,16,1,12,1,0,1,0,0,1,0,35,26,33,1,2,1,41,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,1,1,1,11,15,Layak Minum
8305,16,1,12,1,0,1,0,0,0,0,35,34,31,2,2,1,33,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,3,1,11,24,Layak Minum
8306,16,1,12,1,0,1,1,0,1,1,33,35,33,2,2,1,49,2,2,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,5,11,48,Layak Minum
8307,16,1,12,1,0,0,0,1,0,0,35,36,31,1,1,1,30,95,2,1,1,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,4,1,11,27,Layak Minum
8308,16,1,12,1,0,1,1,0,1,1,33,32,33,3,4,1,53,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,4,11,90,Layak Minum
8309,16,1,17,1,0,1,1,1,1,0,35,34,31,2,2,1,34,2,3,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,0,1,1,21,60,Layak Minum
8311,16,1,12,1,1,1,1,0,1,0,33,34,32,2,2,1,34,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,3,11,70,Layak Minum
8312,16,1,12,1,0,1,1,0,1,0,33,35,33,3,4,1,67,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,1,1,4,11,81,Layak Minum
8313,16,1,12,1,1,1,1,1,1,1,33,35,35,3,2,1,42,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,5,11,120,Layak Minum
8314,16,1,12,1,1,1,1,1,1,1,33,35,31,2,2,1,35,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,1,5,11,120,Layak Minum
8315,16,1,12,1,1,1,1,1,1,1,33,35,33,2,2,1,45,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,11,86,Layak Minum
8316,16,1,17,1,0,1,1,1,1,0,35,36,31,1,2,1,54,2,2,1,0,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,1,21,24,Layak Minum
8317,16,1,12,1,0,1,1,0,1,0,33,35,33,2,4,1,56,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,4,11,48,Layak Minum
8318,16,1,12,1,1,1,1,0,1,1,33,34,35,1,2,1,33,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,1,0,0,5,11,36,Layak Minum
8319,16,1,12,1,0,1,1,1,1,0,33,32,33,2,4,1,28,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,4,11,54,Layak Minum
8320,16,1,12,1,0,1,1,0,1,0,33,35,33,2,4,1,26,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,3,11,45,Layak Minum
8321,16,1,12,1,0,1,1,1,1,1,33,35,33,3,2,1,34,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,5,11,120,Layak Minum
8322,16,1,12,1,0,1,1,1,1,0,33,32,33,2,4,1,35,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,4,4,11,60,Layak Minum
8323,16,1,12,1,0,1,1,0,1,0,33,35,33,2,2,2,28,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,1,0,4,5,11,48,Layak Minum
8324,16,1,12,1,0,1,1,0,1,1,33,35,33,2,2,1,33,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,5,11,54,Layak Minum
8325,16,1,12,1,0,1,1,0,1,1,33,35,35,2,4,1,32,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,5,11,60,Layak Minum
8326,16,1,12,1,1,1,1,0,1,1,33,35,35,2,2,1,28,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,5,11,95,Layak Minum
8327,16,1,12,1,0,1,1,0,0,1,33,35,35,2,2,1,31,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,5,11,36,Layak Minum
8328,16,1,12,1,0,1,1,0,0,1,33,35,35,2,2,1,29,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,0,0,5,11,56,Layak Minum
8329,16,1,12,1,0,1,1,1,1,1,33,35,33,2,4,1,37,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,0,0,5,11,36,Layak Minum
8330,16,1,12,1,0,1,1,0,1,0,33,35,32,2,2,1,38,2,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,11,48,Layak Minum
8331,16,1,12,1,0,1,1,0,1,0,35,34,32,1,4,1,55,2,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,11,36,Layak Minum
8332,16,1,12,1,0,1,1,1,1,1,33,35,32,2,4,1,43,2,1,1,1,0,3,0,0,0,0,0,0,0,1,1,0,1,2,4,11,54,Layak Minum
8333,16,1,12,1,0,1,1,1,1,0,33,34,32,2,4,1,39,2,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,3,4,11,60,Layak Minum
8334,16,1,12,1,1,1,1,0,1,1,33,35,33,3,4,1,48,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,4,11,48,Layak Minum
8335,16,1,12,1,0,1,1,0,1,0,33,35,33,2,4,1,36,2,2,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,3,11,48,Layak Minum
8336,16,1,12,1,0,1,0,0,0,0,35,36,12,1,2,1,34,8,3,NA,NA,NA,2,1,1,0,0,0,0,0,1,1,0,1,2,1,11,28,Layak Minum
8337,16,1,17,1,0,1,0,1,1,0,35,36,12,1,4,1,29,2,2,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,21,32,Layak Minum
8338,16,1,21,1,0,1,1,0,1,0,11,36,12,2,2,1,40,2,2,1,1,0,3,0,0,0,0,0,0,0,1,1,0,1,1,1,41,24,Layak Minum
8341,16,1,21,1,0,1,0,0,1,0,11,36,12,3,4,1,65,8,2,1,0,1,2,0,0,0,0,0,0,0,1,1,0,1,1,1,41,96,Layak Minum
8344,16,1,12,1,0,1,1,0,1,0,35,35,32,2,2,1,29,2,2,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,3,11,36,Layak Minum
8346,16,1,12,1,0,1,1,0,1,1,33,35,31,4,4,1,29,2,1,1,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,5,11,150,Layak Minum
8347,16,1,12,1,0,1,1,1,1,0,33,32,33,2,2,1,28,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,3,11,62,Layak Minum
8348,16,1,21,1,0,1,1,0,1,0,35,36,32,2,4,1,49,8,3,NA,NA,NA,2,1,1,0,0,0,0,0,1,1,0,0,1,1,41,40,Layak Minum
8349,16,1,12,1,0,1,1,0,1,0,35,34,33,1,2,1,33,2,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,11,32,Layak Minum
8350,16,1,12,1,0,1,0,1,1,0,35,35,33,2,4,1,59,2,2,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,2,11,40,Layak Minum
8351,16,1,12,1,0,1,1,0,1,0,33,32,33,2,2,1,31,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,3,3,11,36,Layak Minum
8353,16,1,12,1,0,1,1,1,1,0,35,34,35,2,4,1,28,2,2,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,4,11,48,Layak Minum
8354,16,1,12,1,0,1,1,0,1,0,35,36,32,1,2,1,28,2,2,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,2,2,11,36,Layak Minum
8355,16,1,12,1,1,1,0,0,1,0,35,21,31,1,4,1,64,8,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,11,75,Tidak Layak Minum
8356,16,1,12,1,0,1,1,0,1,0,35,36,31,4,4,1,64,2,1,1,0,0,2,1,1,0,0,0,0,1,1,1,1,0,1,2,11,288,Layak Minum
8360,16,1,12,1,0,1,0,0,1,0,21,36,31,20,4,1,62,8,1,1,1,0,2,1,1,0,0,0,0,0,3,NA,0,0,1,1,11,120,Tidak Layak Minum
8361,16,1,12,1,0,1,0,0,0,0,35,35,31,2,1,1,82,2,1,1,0,0,2,1,1,0,0,0,0,0,1,1,0,1,1,1,11,96,Layak Minum
8363,16,1,12,1,0,1,0,1,1,0,34,35,31,2,2,1,33,8,1,1,0,0,2,1,1,0,0,0,0,0,1,1,1,0,1,1,11,54,Layak Minum
8364,16,1,12,1,1,1,1,0,1,0,33,35,31,4,4,1,67,8,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,2,11,72,Layak Minum
8366,16,1,12,1,0,1,0,0,1,0,21,24,31,2,4,2,85,8,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,11,108,Tidak Layak Minum
8369,16,1,12,1,1,1,0,0,1,0,35,35,31,2,4,1,39,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,11,28,Layak Minum
8370,16,1,12,1,0,1,1,0,1,0,33,35,35,2,2,1,29,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,0,1,2,11,35,Tidak Layak Minum
8371,16,1,31,1,0,1,0,0,1,0,34,36,31,1,2,1,56,2,2,0,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,1,31,45,Tidak Layak Minum
8372,16,1,12,1,0,1,1,0,1,1,33,35,32,1,2,1,36,2,2,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,1,2,11,30,Layak Minum
8374,16,1,12,1,0,1,1,0,1,1,33,35,31,3,2,1,38,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,1,1,4,4,11,147,Layak Minum
8376,16,1,12,1,1,1,1,0,1,1,33,35,31,3,2,1,38,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,1,4,4,11,96,Tidak Layak Minum
8382,16,1,12,1,0,1,1,0,0,0,35,24,31,1,1,2,47,2,1,1,1,0,2,1,1,0,0,0,0,1,1,1,0,0,0,2,11,40,Layak Minum
8383,16,1,21,1,0,1,1,0,1,0,35,35,31,2,4,1,46,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,1,41,24,Layak Minum
8385,16,1,12,1,0,1,1,1,1,0,33,35,31,3,4,1,53,2,1,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,1,4,11,72,Layak Minum
8386,16,1,21,1,0,1,0,0,1,0,34,35,31,2,4,1,53,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,41,24,Layak Minum
8391,16,1,12,1,0,0,1,0,1,1,33,35,34,3,4,1,57,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,0,1,5,11,205,Layak Minum
8393,16,1,12,1,0,1,0,0,1,0,34,36,31,2,4,1,59,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,0,1,2,11,48,Layak Minum
8395,16,1,16,1,0,1,1,0,1,0,33,35,31,3,4,1,58,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,4,3,12,105,Layak Minum
8396,16,1,21,1,0,1,1,0,1,0,21,36,31,3,4,1,40,2,2,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,41,80,Layak Minum
8397,16,1,12,1,0,1,1,0,1,0,35,35,31,1,2,1,35,2,1,1,0,0,2,1,1,0,0,0,0,0,1,1,0,1,1,2,11,32,Layak Minum
8398,16,1,12,1,0,1,0,0,1,0,35,36,31,1,2,1,28,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,11,20,Layak Minum
8399,16,1,12,1,0,1,1,1,1,0,34,36,31,1,2,1,33,2,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,11,18,Layak Minum
8400,16,1,31,1,0,0,0,0,0,0,34,23,31,3,1,2,76,8,3,NA,NA,NA,3,1,1,0,0,0,0,0,3,NA,0,1,0,1,31,72,Layak Minum
8402,16,1,16,1,0,1,1,0,1,0,34,23,31,2,4,1,29,2,1,1,0,0,3,1,1,0,0,0,0,0,1,1,0,0,1,1,12,72,Layak Minum
8405,16,2,12,1,0,1,1,1,1,1,33,35,33,3,2,1,46,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,1,1,2,5,11,96,Layak Minum
8406,16,2,17,1,0,1,1,0,1,0,35,35,31,2,4,1,44,8,3,NA,NA,NA,3,1,1,0,0,0,0,0,3,NA,0,0,1,2,21,66,Layak Minum
8407,16,2,31,1,0,1,0,0,0,0,35,23,31,1,2,2,44,8,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,0,2,1,31,35,Layak Minum
8408,16,2,16,1,0,1,0,0,1,0,33,32,31,3,4,1,72,2,3,NA,NA,NA,2,1,0,0,0,0,0,1,1,1,1,1,1,3,12,64,Layak Minum
8409,16,2,31,1,0,1,0,0,1,0,35,35,31,2,4,1,59,8,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,31,54,Layak Minum
8410,16,2,31,1,0,0,0,0,0,0,35,36,31,1,2,1,28,2,1,1,1,0,3,1,1,0,0,0,0,0,1,1,0,0,3,1,31,24,Layak Minum
8411,16,2,17,1,0,1,0,0,1,0,35,35,31,2,2,1,37,8,2,1,1,0,2,1,1,0,0,0,0,0,1,1,1,1,1,2,21,88,Layak Minum
8412,16,2,12,1,0,1,1,0,1,1,33,35,33,3,4,1,38,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,1,1,5,11,72,Layak Minum
8414,16,2,31,1,0,1,1,0,1,0,35,23,31,3,2,1,34,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,1,1,3,31,54,Layak Minum
8416,16,2,17,1,0,1,0,0,1,0,35,35,31,3,2,1,33,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,0,1,3,21,91,Layak Minum
8417,16,2,31,1,0,1,0,1,1,0,35,35,31,2,2,1,41,8,2,1,1,0,2,1,1,0,0,0,0,0,1,1,1,0,2,2,31,48,Tidak Layak Minum
8418,16,2,31,1,1,1,0,0,1,0,35,23,31,1,2,1,32,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,2,31,30,Layak Minum
8420,16,2,31,1,0,1,0,0,1,0,35,35,31,3,4,1,58,8,2,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,2,31,60,Layak Minum
8421,16,2,31,1,0,1,0,0,0,0,35,35,33,2,4,1,52,2,2,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,2,31,72,Tidak Layak Minum
8422,16,2,31,1,0,0,0,0,1,0,35,35,31,3,4,1,45,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,31,72,Layak Minum
8423,16,2,31,1,0,1,0,0,0,0,35,35,31,2,3,2,80,8,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,1,3,1,31,54,Layak Minum
8424,16,2,31,1,0,1,1,1,1,0,35,35,31,2,2,1,31,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,1,1,3,31,54,Layak Minum
8425,16,2,12,1,0,1,0,0,1,0,35,35,31,2,4,2,60,2,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,3,2,11,84,Tidak Layak Minum
